language,number,constructions
artificial_language_g99_45,81,(1 * 81)
artificial_language_g99_45,82,(1 * 82)
artificial_language_g99_45,83,((1 * 82) + 1)
artificial_language_g99_45,84,(1 * 84)
artificial_language_g99_45,85,(1 * 85)
artificial_language_g99_45,86,86
artificial_language_g99_45,87,(86 + 1)
artificial_language_g99_45,88,88
artificial_language_g99_45,89,89
artificial_language_g99_45,90,90
artificial_language_g99_45,91,91
artificial_language_g99_45,92,(91 + 1)
artificial_language_g99_45,93,93
artificial_language_g99_45,94,94
artificial_language_g99_45,95,95
artificial_language_g99_45,96,96
artificial_language_g99_45,97,97
artificial_language_g99_45,98,98
artificial_language_g99_45,99,ERR
artificial_language_g99_46,1,1
artificial_language_g99_46,2,2
artificial_language_g99_46,3,3
artificial_language_g99_46,4,4
artificial_language_g99_46,5,5
artificial_language_g99_46,6,6
artificial_language_g99_46,7,7
artificial_language_g99_46,8,8
artificial_language_g99_46,9,9
artificial_language_g99_46,10,10
artificial_language_g99_46,11,11
artificial_language_g99_46,12,12
artificial_language_g99_46,13,13
artificial_language_g99_46,14,14
artificial_language_g99_46,15,15
artificial_language_g99_46,16,16
artificial_language_g99_46,17,17
artificial_language_g99_46,18,18
artificial_language_g99_46,19,19
artificial_language_g99_46,20,20
artificial_language_g99_46,21,21
artificial_language_g99_46,22,22
artificial_language_g99_46,23,23
artificial_language_g99_46,24,24
artificial_language_g99_46,25,25
artificial_language_g99_46,26,26
artificial_language_g99_46,27,27
artificial_language_g99_46,28,28
artificial_language_g99_46,29,29
artificial_language_g99_46,30,30
artificial_language_g99_46,31,31
artificial_language_g99_46,32,32
artificial_language_g99_46,33,33
artificial_language_g99_46,34,34
artificial_language_g99_46,35,35
artificial_language_g99_46,36,36
artificial_language_g99_46,37,37
artificial_language_g99_46,38,38
artificial_language_g99_46,39,39
artificial_language_g99_46,40,40
artificial_language_g99_46,41,41
artificial_language_g99_46,42,42
artificial_language_g99_46,43,43
artificial_language_g99_46,44,44
artificial_language_g99_46,45,45
artificial_language_g99_46,46,46
artificial_language_g99_46,47,47
artificial_language_g99_46,48,48
artificial_language_g99_46,49,49
artificial_language_g99_46,50,50
artificial_language_g99_46,51,51
artificial_language_g99_46,52,52
artificial_language_g99_46,53,53
artificial_language_g99_46,54,54
artificial_language_g99_46,55,55
artificial_language_g99_46,56,56
artificial_language_g99_46,57,57
artificial_language_g99_46,58,58
artificial_language_g99_46,59,59
artificial_language_g99_46,60,60
artificial_language_g99_46,61,61
artificial_language_g99_46,62,62
artificial_language_g99_46,63,63
artificial_language_g99_46,64,64
artificial_language_g99_46,65,65
artificial_language_g99_46,66,66
artificial_language_g99_46,67,67
artificial_language_g99_46,68,68
artificial_language_g99_46,69,69
artificial_language_g99_46,70,70
artificial_language_g99_46,71,71
artificial_language_g99_46,72,72
artificial_language_g99_46,73,73
artificial_language_g99_46,74,74
artificial_language_g99_46,75,75
artificial_language_g99_46,76,76
artificial_language_g99_46,77,77
artificial_language_g99_46,78,78
artificial_language_g99_46,79,79
artificial_language_g99_46,80,80
artificial_language_g99_46,81,81
artificial_language_g99_46,82,82
artificial_language_g99_46,83,83
artificial_language_g99_46,84,(82 + 2)
artificial_language_g99_46,85,85
artificial_language_g99_46,86,(85 + 1)
artificial_language_g99_46,87,(85 + 2)
artificial_language_g99_46,88,88
artificial_language_g99_46,89,89
artificial_language_g99_46,90,90
artificial_language_g99_46,91,91
artificial_language_g99_46,92,92
artificial_language_g99_46,93,93
artificial_language_g99_46,94,94
artificial_language_g99_46,95,95
artificial_language_g99_46,96,96
artificial_language_g99_46,97,97
artificial_language_g99_46,98,98
artificial_language_g99_46,99,ERR
artificial_language_g99_47,1,1
artificial_language_g99_47,2,2
artificial_language_g99_47,3,3
artificial_language_g99_47,4,4
artificial_language_g99_47,5,5
artificial_language_g99_47,6,6
artificial_language_g99_47,7,7
artificial_language_g99_47,8,8
artificial_language_g99_47,9,9
artificial_language_g99_47,10,10
artificial_language_g99_47,11,11
artificial_language_g99_47,12,12
artificial_language_g99_47,13,13
artificial_language_g99_47,14,14
artificial_language_g99_47,15,15
artificial_language_g99_47,16,16
artificial_language_g99_47,17,17
artificial_language_g99_47,18,18
artificial_language_g99_47,19,19
artificial_language_g99_47,20,20
artificial_language_g99_47,21,21
artificial_language_g99_47,22,22
artificial_language_g99_47,23,23
artificial_language_g99_47,24,(1 * 24)
artificial_language_g99_47,25,25
artificial_language_g99_47,26,(1 * 26)
artificial_language_g99_47,27,(1 * 27)
artificial_language_g99_47,28,(1 * 28)
artificial_language_g99_47,29,(1 * 29)
artificial_language_g99_47,30,30
artificial_language_g99_47,31,31
artificial_language_g99_47,32,32
artificial_language_g99_47,33,33
artificial_language_g99_47,34,(1 * 34)
artificial_language_g99_47,35,((1 * 34) + 1)
artificial_language_g99_47,36,((1 * 34) + 2)
artificial_language_g99_47,37,(1 * 37)
artificial_language_g99_47,38,((1 * 37) + 1)
artificial_language_g99_47,39,(1 * 39)
artificial_language_g99_47,40,(1 * 40)
artificial_language_g99_47,41,(1 * 41)
artificial_language_g99_47,42,(1 * 42)
artificial_language_g99_47,43,(1 * 43)
artificial_language_g99_47,44,((1 * 43) + 1)
artificial_language_g99_47,45,(1 * 45)
artificial_language_g99_47,46,(1 * 46)
artificial_language_g99_47,47,(1 * 47)
artificial_language_g99_47,48,(1 * 48)
artificial_language_g99_47,49,(1 * 49)
artificial_language_g99_47,50,50
artificial_language_g99_47,51,(1 * 51)
artificial_language_g99_47,52,((1 * 51) + 1)
artificial_language_g99_47,53,53
artificial_language_g99_47,54,(1 * 54)
artificial_language_g99_47,55,(1 * 55)
artificial_language_g99_47,56,(1 * 56)
artificial_language_g99_47,57,57
artificial_language_g99_47,58,58
artificial_language_g99_47,59,(1 * 59)
artificial_language_g99_47,60,(1 * 60)
artificial_language_g99_47,61,(1 * 61)
artificial_language_g99_47,62,((1 * 61) + 1)
artificial_language_g99_47,63,(1 * 63)
artificial_language_g99_47,64,(1 * 64)
artificial_language_g99_47,65,(1 * 65)
artificial_language_g99_47,66,(1 * 66)
artificial_language_g99_47,67,(1 * 67)
artificial_language_g99_47,68,(1 * 68)
artificial_language_g99_47,69,(1 * 69)
artificial_language_g99_47,70,70
artificial_language_g99_47,71,(70 + 1)
artificial_language_g99_47,72,72
artificial_language_g99_47,73,73
artificial_language_g99_47,74,74
artificial_language_g99_47,75,75
artificial_language_g99_47,76,76
artificial_language_g99_47,77,77
artificial_language_g99_47,78,78
artificial_language_g99_47,79,79
artificial_language_g99_47,80,80
artificial_language_g99_47,81,81
artificial_language_g99_47,82,(81 + 1)
artificial_language_g99_47,83,83
artificial_language_g99_47,84,(81 + 3)
artificial_language_g99_47,85,(81 + 4)
artificial_language_g99_47,86,86
artificial_language_g99_47,87,87
artificial_language_g99_47,88,88
artificial_language_g99_47,89,(88 + 1)
artificial_language_g99_47,90,90
artificial_language_g99_47,91,(90 + 1)
artificial_language_g99_47,92,92
artificial_language_g99_47,93,93
artificial_language_g99_47,94,(90 + 4)
artificial_language_g99_47,95,95
artificial_language_g99_47,96,96
artificial_language_g99_47,97,(96 + 1)
artificial_language_g99_47,98,98
artificial_language_g99_47,99,(98 + 1)
artificial_language_g99_48,1,1
artificial_language_g99_48,2,2
artificial_language_g99_48,3,3
artificial_language_g99_48,4,4
artificial_language_g99_48,5,5
artificial_language_g99_48,6,6
artificial_language_g99_48,7,7
artificial_language_g99_48,8,8
artificial_language_g99_48,9,9
artificial_language_g99_48,10,10
artificial_language_g99_48,11,11
artificial_language_g99_48,12,12
artificial_language_g99_48,13,13
artificial_language_g99_48,14,14
artificial_language_g99_48,15,15
artificial_language_g99_48,16,16
artificial_language_g99_48,17,17
artificial_language_g99_48,18,18
artificial_language_g99_48,19,19
artificial_language_g99_48,20,20
artificial_language_g99_48,21,21
artificial_language_g99_48,22,22
artificial_language_g99_48,23,23
artificial_language_g99_48,24,24
artificial_language_g99_48,25,25
artificial_language_g99_48,26,26
artificial_language_g99_48,27,27
artificial_language_g99_48,28,28
artificial_language_g99_48,29,29
artificial_language_g99_48,30,30
artificial_language_g99_48,31,31
artificial_language_g99_48,32,32
artificial_language_g99_48,33,33
artificial_language_g99_48,34,34
artificial_language_g99_48,35,35
artificial_language_g99_48,36,36
artificial_language_g99_48,37,37
artificial_language_g99_48,38,38
artificial_language_g99_48,39,39
artificial_language_g99_48,40,40
artificial_language_g99_48,41,41
artificial_language_g99_48,42,42
artificial_language_g99_48,43,43
artificial_language_g99_48,44,44
artificial_language_g99_48,45,45
artificial_language_g99_48,46,46
artificial_language_g99_48,47,47
artificial_language_g99_48,48,48
artificial_language_g99_48,49,49
artificial_language_g99_48,50,50
artificial_language_g99_48,51,51
artificial_language_g99_48,52,52
artificial_language_g99_48,53,53
artificial_language_g99_48,54,54
artificial_language_g99_48,55,55
artificial_language_g99_48,56,56
artificial_language_g99_48,57,57
artificial_language_g99_48,58,58
artificial_language_g99_48,59,59
artificial_language_g99_48,60,60
artificial_language_g99_48,61,61
artificial_language_g99_48,62,62
artificial_language_g99_48,63,63
artificial_language_g99_48,64,64
artificial_language_g99_48,65,65
artificial_language_g99_48,66,66
artificial_language_g99_48,67,67
artificial_language_g99_48,68,68
artificial_language_g99_48,69,69
artificial_language_g99_48,70,70
artificial_language_g99_48,71,71
artificial_language_g99_48,72,72
artificial_language_g99_48,73,73
artificial_language_g99_48,74,74
artificial_language_g99_48,75,75
artificial_language_g99_48,76,76
artificial_language_g99_48,77,77
artificial_language_g99_48,78,78
artificial_language_g99_48,79,79
artificial_language_g99_48,80,80
artificial_language_g99_48,81,81
artificial_language_g99_48,82,82
artificial_language_g99_48,83,83
artificial_language_g99_48,84,84
artificial_language_g99_48,85,85
artificial_language_g99_48,86,86
artificial_language_g99_48,87,87
artificial_language_g99_48,88,88
artificial_language_g99_48,89,89
artificial_language_g99_48,90,90
artificial_language_g99_48,91,91
artificial_language_g99_48,92,92
artificial_language_g99_48,93,93
artificial_language_g99_48,94,(93 + 1)
artificial_language_g99_48,95,95
artificial_language_g99_48,96,(93 + 3)
artificial_language_g99_48,97,(93 + 4)
artificial_language_g99_48,98,98
artificial_language_g99_48,99,(98 + 1)
artificial_language_g99_49,1,1
artificial_language_g99_49,2,2
artificial_language_g99_49,3,3
artificial_language_g99_49,4,4
artificial_language_g99_49,5,5
artificial_language_g99_49,6,(5 + 1)
artificial_language_g99_49,7,(5 + 2)
artificial_language_g99_49,8,(5 + 3)
artificial_language_g99_49,9,(5 + 4)
artificial_language_g99_49,10,(2 * 5)
artificial_language_g99_49,11,((2 * 5) + 1)
artificial_language_g99_49,12,((2 * 5) + 2)
artificial_language_g99_49,13,((2 * 5) + 3)
artificial_language_g99_49,14,((2 * 5) + 4)
artificial_language_g99_49,15,15
artificial_language_g99_49,16,16
artificial_language_g99_49,17,(16 + 1)
artificial_language_g99_49,18,18
artificial_language_g99_49,19,(18 + 1)
artificial_language_g99_49,20,(18 + 2)
artificial_language_g99_49,21,21
artificial_language_g99_49,22,22
artificial_language_g99_49,23,(18 + 5)
artificial_language_g99_49,24,(18 + (5 + 1))
artificial_language_g99_49,25,(18 + (5 + 2))
artificial_language_g99_49,26,26
artificial_language_g99_49,27,(26 + 1)
artificial_language_g99_49,28,28
artificial_language_g99_49,29,29
artificial_language_g99_49,30,(29 + 1)
artificial_language_g99_49,31,31
artificial_language_g99_49,32,(29 + 3)
artificial_language_g99_49,33,33
artificial_language_g99_49,34,(29 + 5)
artificial_language_g99_49,35,(29 + (5 + 1))
artificial_language_g99_49,36,36
artificial_language_g99_49,37,37
artificial_language_g99_49,38,(29 + (5 + 4))
artificial_language_g99_49,39,39
artificial_language_g99_49,40,40
artificial_language_g99_49,41,41
artificial_language_g99_49,42,42
artificial_language_g99_49,43,(42 + 1)
artificial_language_g99_49,44,44
artificial_language_g99_49,45,45
artificial_language_g99_49,46,(45 + 1)
artificial_language_g99_49,47,(45 + 2)
artificial_language_g99_49,48,(45 + 3)
artificial_language_g99_49,49,(45 + 4)
artificial_language_g99_49,50,(45 + 5)
artificial_language_g99_49,51,51
artificial_language_g99_49,52,52
artificial_language_g99_49,53,(52 + 1)
artificial_language_g99_49,54,(52 + 2)
artificial_language_g99_49,55,(52 + 3)
artificial_language_g99_49,56,(52 + 4)
artificial_language_g99_49,57,57
artificial_language_g99_49,58,58
artificial_language_g99_49,59,(57 + 2)
artificial_language_g99_49,60,60
artificial_language_g99_49,61,(60 + 1)
artificial_language_g99_49,62,(60 + 2)
artificial_language_g99_49,63,(60 + 3)
artificial_language_g99_49,64,(60 + 4)
artificial_language_g99_49,65,65
artificial_language_g99_49,66,(60 + (5 + 1))
artificial_language_g99_49,67,(60 + (5 + 2))
artificial_language_g99_49,68,(60 + (5 + 3))
artificial_language_g99_49,69,(60 + (5 + 4))
artificial_language_g99_49,70,(60 + (2 * 5))
artificial_language_g99_49,71,(60 + ((2 * 5) + 1))
artificial_language_g99_49,72,(60 + ((2 * 5) + 2))
artificial_language_g99_49,73,73
artificial_language_g99_49,74,(73 + 1)
artificial_language_g99_49,75,75
artificial_language_g99_49,76,(73 + 3)
artificial_language_g99_49,77,(73 + 4)
artificial_language_g99_49,78,(73 + 5)
artificial_language_g99_49,79,(73 + (5 + 1))
artificial_language_g99_49,80,(73 + (5 + 2))
artificial_language_g99_49,81,81
artificial_language_g99_49,82,82
artificial_language_g99_49,83,(82 + 1)
artificial_language_g99_49,84,84
artificial_language_g99_49,85,85
artificial_language_g99_49,86,86
artificial_language_g99_49,87,87
artificial_language_g99_49,88,88
artificial_language_g99_49,89,89
artificial_language_g99_49,90,(89 + 1)
artificial_language_g99_49,91,(89 + 2)
artificial_language_g99_49,92,(89 + 3)
artificial_language_g99_49,93,(89 + 4)
artificial_language_g99_49,94,(89 + 5)
artificial_language_g99_49,95,95
artificial_language_g99_49,96,96
artificial_language_g99_49,97,97
artificial_language_g99_49,98,(97 + 1)
artificial_language_g99_49,99,(97 + 2)
mandarin,1,1
mandarin,2,2
mandarin,3,3
mandarin,4,4
mandarin,5,5
mandarin,6,6
mandarin,7,7
mandarin,8,8
mandarin,9,9
mandarin,10,10
mandarin,11,(10 + 1)
mandarin,12,(10 + 2)
mandarin,13,(10 + 3)
mandarin,14,(10 + 4)
mandarin,15,(10 + 5)
mandarin,16,(10 + 6)
mandarin,17,(10 + 7)
mandarin,18,(10 + 8)
mandarin,19,(10 + 9)
mandarin,20,(2 * 10)
mandarin,21,((2 * 10) + 1)
mandarin,22,((2 * 10) + 2)
mandarin,23,((2 * 10) + 3)
mandarin,24,((2 * 10) + 4)
mandarin,25,((2 * 10) + 5)
mandarin,26,((2 * 10) + 6)
mandarin,27,((2 * 10) + 7)
mandarin,28,((2 * 10) + 8)
mandarin,29,((2 * 10) + 9)
mandarin,30,(3 * 10)
mandarin,31,((3 * 10) + 1)
mandarin,32,((3 * 10) + 2)
mandarin,33,((3 * 10) + 3)
mandarin,34,((3 * 10) + 4)
mandarin,35,((3 * 10) + 5)
mandarin,36,((3 * 10) + 6)
mandarin,37,((3 * 10) + 7)
mandarin,38,((3 * 10) + 8)
mandarin,39,((3 * 10) + 9)
mandarin,40,(4 * 10)
mandarin,41,((4 * 10) + 1)
mandarin,42,((4 * 10) + 2)
mandarin,43,((4 * 10) + 3)
mandarin,44,((4 * 10) + 4)
mandarin,45,((4 * 10) + 5)
mandarin,46,((4 * 10) + 6)
mandarin,47,((4 * 10) + 7)
mandarin,48,((4 * 10) + 8)
mandarin,49,((4 * 10) + 9)
mandarin,50,(5 * 10)
mandarin,51,((5 * 10) + 1)
mandarin,52,((5 * 10) + 2)
